NewsId,Comment,Sen,Con,lat,long
2,"The presence of friends is essential, ""yellow on the face"", ""Mehedi evening"". Marriage is a family event, what do friends need? But what if the family event convention is not hired? !!! Do the thieves and runners actually have friends?",neg,1,23.37487957,89.59763464
2,"One thing to note is that, if a girl comments, the boys will give 4/5 replayable buttons. If a boy comments a boy, then one girl does not even replay.
It is awful",pos,1,25.13725266,90.86334575
2,"This girl seems to have had Amitabh Raza's wife,
Then married for a few days?
When mithila marriage?
Will tell you!",pos,0,25.54507686,91.99893971
2,"Media marriage breaks down like a house of cards ... I hope that the outcome is not like that. ""Best wishes""",neg,1,22.48336884,89.40255181
2,It is equally common for those who marry and eat sugarcane with sugarcane juice.,neg,1,23.69412212,91.1000152
2,Eresh's marriage Nia Ali is more than the level of your goals than Zakara or Saracara. Is this couple any big celebrity ??,neg,0,25.80224155,89.52300076
2,Dang Koto! Bangladeshi Manuosh Baubhat Kourbe Nepal Corruption of Bangladeshi?,neg,1,22.08335648,90.31441426
2,"Otit a jai hoye thakuk,asha kori sob pesone fele ora dujon happy life carry korbe...wish them all the best..",pos,1,25.66653871,91.29637744
2,"They are like actors actors in movies or dramas, even in real life. Today, the wife of another man is the wife of another person, not one of them is satisfied, they do not want to be happy in marriage, they enjoy happiness in the body.",pos,1,24.96293995,91.2362878
2,"Why do you want to have a bath in Nepal? Ali Zaker was like a very good patriot, but all the money was foreign ... Raviosh .... bogas .........",neg,1,24.2328215,90.10593854
2,"Eresh was the only one because of his parents, but he married a girl who had divorced a few years ago, which means that the work of the family is broken, and that is the job of breaking the world, and this marriage is the first light which is responsible journalism, how many days later This magazine will again publish news about their separation and people will start dancing with it. There is no work done, the magazines do not know that There are no problems anymore about it nusera",neg,1,22.87694119,91.66446901
2,"Despite the absence of any law of the country, even religious rules, even though the word ""Ukil Baba"" does not exist, it is sadly sad that such a newspaper, like the first one, is heading in this type of headline.",neg,1,23.61947211,90.98706036
2,"If you have any questions, please do not hesitate to send a new message to you. If you have any questions, please do not hesitate to send a message to the public about this question. apnake abar tnx
(abal ekta)",neg,1,24.32320948,91.55815013
2,"Media girls have enjoyed great pleasure, who have sex with many hotels and different types of drunken people",pos,1,23.36571137,91.73133474
2,Dinduporer deshe ki gotche se khobor nai  govir rater irishder news kore hetara desher big media.,pos,0,25.16402035,89.09464329
2,"Love began with a little sister and got married to a big man. You are a man, Eresh",neg,1,24.17349725,89.85264987
2,There will be no bloodshed in their war ... Blood fountain war has already happened !!! ??,neg,1,25.47005609,90.25022292
2,"Hopefully, let's tell the date of the divorce, because it is a wedding game. What a pleasure. How many times a person is happy to yellow. The yellow of one person is beautiful once. This is not the life of the star world.",pos,1,23.93477008,90.58459388
2,ke dorkar ato tk karoch kora.2din poray too divorce.Gorib dar ay tk gulo dilao too suhab duck .....,neg,1,25.64722844,90.91363064
2,Divorce at the end of winter!,neg,1,23.5575377,89.48512801
2,"They are like actors actors in movies or dramas, even in real life. Today, the wife of another man is the wife of another person, not one of them is satisfied, they do not want to be happy in marriage, they enjoy happiness in the body.",pos,1,24.96206439,89.38168023
2,"So far, the public will tell the public. After some time, the new machine will look for both ...",pos,0,24.51743297,89.79118776
2,"Their marriage is like a movie or drama
Again, in reality,
What a strange match",pos,1,23.97688767,89.34676936
2,"Iresher kole tahar bouer smoker i do not work r Dan hate my cigarate hate moder glass sohokare do you have your favorite viral jack tahader no jibon er shuru besh bhahei hobeche, ????????",neg,0,23.93324486,91.38812225
2,But where is Amitabh Reza ?,neg,1,24.90418167,91.45212415
2,A bride should stay modest and shameful face but she totally opposite,neg,1,25.55969512,89.23688695
2,"Good luck However, the picture of the bride's wedding day does not seem to be a picture of the wedding of a Bangladeshi girl.
New life is beautiful The news of the separation was not heard again. Hahaha",pos,1,23.62662953,89.59733486
2,Anybody thinking of ponding over the pond will see it fall in the sea. Satrababi but I will not go downstairs.,neg,1,25.69800874,91.60844622
2,"Ki dorkar chilo abr biyer jemon colchilo temoni to vlo chilo somprokota, otok vlo jeto, akon to peroti divorce jye jabe",neg,1,24.97429948,90.4193328
2,"This is the movement of the fly ... not satisfied with one another for a long time,
A day will start again and find another ...",neg,0,22.72749834,91.80124667
2,"There is no work in the media, whether news for a few days or so.",neg,1,23.41457616,91.57414223
2,Then ???,neg,1,25.89238453,90.71997395
2,"New wife, do not be ashamed, because they should marry in a remote place, so that no one knows, after some time she will be secretly divorced",pos,1,25.42512386,89.77793595
2,He said next story or linked to the video.,neg,1,25.28839774,89.47905465
2,Divorce at the end of winter,neg,1,24.15597537,91.52236738
2,"Comments can not be posted in the photo why?
In one of the pictures, Eric's wife at the wedding ceremony, in one hand, Sigertate, holding hands with a glass of wine, Eric sitting in the lap.",neg,1,22.1596783,89.135243
2,"After a few days, the old wife will be earsesh living in separate house ..... !!!!",neg,1,22.49919654,90.433878
2,"The marriage of the prostitutes of this media / family does not agree to this. If you take another news with these bales, you will have 12 bars",neg,1,23.00702768,91.74993967
2,Talak wife is new,pos,1,23.15323655,90.1046248
2,"After a couple of days, the divorce again goes on again in this way the story goes forward",pos,1,22.97299454,90.88790114
2,"Sali du Boeni Divorcei, ha ha, proud parents",neg,1,25.0486216,90.19779727
2,"Has married for so many days,",neg,1,25.86477611,91.90849226
2,He took away; Then ??,neg,1,23.77159184,89.91633915
2,"2nd Hand Jawani
Eresh with Amitabh Razzar's wife
Has gone to his house",neg,1,22.67762131,89.52070702
2,Amitav Reza has not been released ?? ??,neg,1,24.12041445,91.65120815
2,For how long this marriage is,neg,1,25.40044117,89.67839471
2,"hindu dhormer rules follow korasa, eita ki ekhon tradition?",neg,1,23.80521908,91.3577542
2,Apurba did not really teach Eresh Zak. The boy went wrong again # X Factor # 1,neg,1,25.99839383,89.47106393
2,"1bochor kunu rokom katak ,, ????",neg,1,22.07050482,89.03951692
2,"The brother is deep in your wife, is not it? The next big thing is not to go deep into the night",neg,0,22.64313909,91.32102019
2,Govir rate prothom alo irish birish der news kore? Hayre desh hayre insaniat,neg,0,23.24433003,90.74771434
2,When will the separation,neg,1,25.41223525,90.23122095
2,"Suvo saw janaite perlam with ..
to find constant beshidin hoitho hobe and tai..krn ader ak jinish beshidin vlo lage na.",pos,1,23.53569386,89.12294357
2,Do you know whether OMA?,neg,1,25.69479675,90.00522469
2,akti biye r akti divorce-ar opekkha!!!,neg,1,25.59437929,89.99812891
2,How many wedding marriages do they marry in such a doll dress Depot in the morning at the wedding in Rai,neg,1,22.49618564,89.76702001
2,"Will not be ,?",neg,1,24.81025915,91.25843614
2,"Mama road is clear
No driving
No problem .. haha ??ha ...",neg,1,25.1684113,90.0768895
2,"If you know the number of children who got married, then it would have been better to have them",neg,1,24.5021383,89.4003094
2,,,,24.86840834,90.33703631
2,How long it lasted for two years!,neg,1,23.23806773,89.98065599
2,Amar Akon wait korci new divorce news sunar jonno ????,pos,1,24.55736251,91.43281237
2,Ai meye Ali jaker family bow hober joggota ase?,pos,1,23.24091507,90.42606844
2,"Hopefully before the end of the year .........

I can hear the good news of divorce ...",pos,1,25.31364607,90.83020625
2,Year warranty after one year guarantee,neg,1,22.00585754,90.28361075
2,"Old bottle of old bottles, what is so much of happiness",neg,1,24.99110667,90.964729
2,Go for a rice spicy rice cake dumplings.,neg,1,22.11067765,89.41947678
2,Did you expect to go to Liton's house?,neg,1,25.26536627,91.77896018
2,"If the game has been played,
The country has already become independent",neg,1,24.53962694,89.56913221
2,When will a divorce ??,neg,1,22.67152992,91.49856896
2,Coming to read comments ??,pos,1,24.4475338,91.60779205
2,Congrs virgin Maltoo ??????,neg,1,25.07908647,89.39497136
2,Goodbye! Goodbye! The Prothom-alo scandal is so much news !?,neg,1,24.1040113,91.10525878
2,"After him, there is nothing in the Shalara News.",neg,1,24.05644447,89.69145348
2,When will a divorce?,neg,1,24.6982754,90.41891459
2,"If you marry after so many years, will you be able to cross the next day?",neg,0,22.80440625,91.471011
2,What a caption foul kotogula,neg,0,23.22487632,89.48735195
2,I saw two drunken drinks in the middle of midnight.,neg,1,25.78016339,89.59821556
3,"Mamata Banerjee gradually progressed towards becoming a Prime Minister. It may be that the congress won the next election, and the Gandhi family put Mamata at the Prime Minister's chair.",neg,1,23.38786233,90.1945338
3,"""What is the likelihood of India's congress party so much?"" And why is Awamilig disliked so much. But the party is starting to like what is happening during this government's time.",neg,0,25.39299354,91.20935944
3,"Seku's party Mamata and Sonia Gandhi, while trying to live a life of patriotism, the BJP can not do anything. Mamata is a junky mother",neg,1,24.03598456,91.47696363
3,"Love Prothom Alo ?? East-West dui Bangla e Indiar jonno khub important. Religious issue from Hindusthan-Pakistan to Bangladesh Banglali hisabe Kolkata-Bangladesh er moddhe crisis created vul var politics, jar fole awesome Asham almost listened to the world. bujhte hobe, Bangladesh Kolkata bookings in Kolkata Indiay r in Bangladesh.",pos,1,23.94149305,90.82882773
3,"There is no profit coming in India's B, J.P.P. will come to power again Sonia Gandhi",neg,1,24.14882914,90.36011675
3,Both are Congress,neg,1,24.84453647,90.16221902
3,There is no profit,neg,1,25.06586455,91.3560814
3,Joy #Bangla ^_^ ^_^,neg,1,24.84649021,89.44756744
3,"oh,really love u.add me.plz",pos,1,24.37684646,90.63186272
3,What is the bell peep?,neg,1,25.3798975,91.05817513
3,Looks Oram,neg,1,24.19423037,90.06690021
4,Please do not allow any kind of structure or observations towers on that new island. Please let the nature on its own.,neg,1,24.20277386,91.61310763
4,"I hate Bangladesh Parjatan Corporation. They are destroyed a lot, no tourism in this island please. #savesundarbanstigers",neg,1,23.769225,89.23116683
4,"Every institution of Bangladesh, river river boat ship houses, maybe one day, will become Bangabandhu ??????",pos,1,25.39903184,89.10283266
4,"Harmful request to the authorities concerned, please, in the new pond, you should build a safe natural habitat for wild animals.",pos,1,23.83933949,90.78177498
4,The bag is not mixed with no worm.,neg,1,24.85999882,89.43297975
4,"Promising for promotion through the admin, the request is that Hiron Point, and Alor Cool, the rural phone tower at the Charp Point of Dubal, many fishermen, patrons, naval forces, coastguards, crew of foreign ships, and forest department employees, I am very grateful to play that role",pos,1,25.51622168,91.0079644
4,"There is nothing to fear about the occupation of the Choupay Tiger, because now Dowans are more dangerous than the Choupe Tiger, thousands of times horrible. If you can find the impression of the monkeys' monsters.",neg,1,24.64061577,91.40262807
4,Please save the nature for us. Govt. should take proper step for new island's nature.,pos,1,23.77753125,90.70252448
4,"There is a word, the natural resources of a poor country are like a beautiful wife of a poor house. Now let's see what happens to the end of the grazing!",pos,1,23.61083245,90.11370852
4,"Luckily there is a tiger house, otherwise the land grab leaders occupied it?",pos,1,23.20239888,89.8369229
4,Tigers should be given the place of parliament building,neg,1,25.29876897,91.37498934
4,"Good news, please save them",neg,1,25.88988191,90.33418075
4,"Please stay away from sister, please do not discontinue sister",neg,1,23.94279509,91.85830378
4,Footprint seems to be the legs of the current tiger!,pos,1,25.58966941,89.83921981
4,Let the tiger be away from the world's most terrible creatures.,neg,1,24.84437471,91.16837891
4,The Tiger Mama finally realized that the existence of the place where he would live would be saved,pos,0,25.31890538,91.76049179
4,Knowing this is the benefit of tiger hunters,neg,1,22.02953915,90.58349408
4,Tigers sit on the new grape!,pos,1,23.34335779,90.8943796
4,:*  :*  :*,neg,1,24.29218823,91.79761564
4,"Detroit, Michigan !",neg,1,24.86750104,90.305462
5,"If we can not afford to pay, then there is the general public. Now the price of rice will be 100 and drink 500",pos,0,22.70851919,91.50033436
5,"It is worth noting that the amount of 5000 crores of rupees is nothing, in terms of the finance minister,: -D: -D",pos,1,25.63619754,90.09586684
5,"Amy (24000) earns twenty-four thousand rupees,
I pay 3 lakh taka for the loan, how much does the bank do to me? Such as
1. Two GERMAN + ID Cards
2. Salary certificate
3. ID card
4. birth certificate
5. Bidute bill paper
6. Office ID Cards
7. Bank estimate +++
After giving all things, I am being sent to you, my loan is not passed because I want to tell you,
Those guerrators are not home in Dhaka?
I could give back the money so maybe ???
I should give 50 thousand rupees to that person because I will not take it for refunding money ...",neg,1,25.46414153,90.14798948
5,"Eating poor, how much money is sitting on the loan.
Everyone should stand beside the loaned brother.

Where are the people ... ??? Why is not the opening of the foo event to liberate him ...! Nah, the grace of the Bengali people has increased: '(",neg,1,24.74554548,91.65828763
5,"If he lacks 5 thousand crores, he does not say that his deficiency is over, otherwise we will raise the money,",neg,1,24.54882404,91.58275752
5,"Who is the only person who lends ???
They all took loan together. The labor and intellectuals spent behind them.
As a part of his political leader, he got a share, the bank official got a share, the witness he had got something. The applicant received what remains of the survival.",neg,0,25.92871308,89.49221007
5,"The banks are doing the same ... many new entrepreneurs are unable to sow their dreams in the absence of the money, and the one being given so much money is nothing but ridiculous ......",neg,1,23.20721366,91.41972099
5,"5 thousand why? If I give 10 thousand rupees but I do not have to do anything, I will not pay them with Tk 5 billion! Then they will say that Rin is not correct. The two will be fired by a temporary person, the last government, the liability is not taken by anyone, no one has taken the government .",neg,1,23.63990153,91.46260453
5,"What else can be said without robbery ... Where transparency and accountability does not have any name, there is no improvement and progress. There is a need to say that .. In the garden, hutum torture has been attacked, and now it is not the condition of the garden and what to say ?? ??",neg,1,22.72421551,91.30976484
5,"If the borrower credits the remaining Tk 4 billion with the commission of the senior officials of the bank, Tk 1000 crore to Tk 1000 crore, it would not be inappropriate! And there are hundreds of people who suffer from the burden of harmful tomatoes! Bankers and borrowers in this opportunity, millions of people! We are Liyakat Ali, we are busy with the blacksmith's shoe in these millionaire !!! My question is, who is this shame, mine, or this country? Dump",neg,1,25.37429413,91.39682024
5,"The interesting thing is that they did not take all the money together. Took 6 years. Loan is granted after loan loan can not be adjusted for the first year or the first two years. Such a big problem is that from bank branch manager to central bank, the top level cooks have been involved in joint ventures. All of them will have to pay all the money, and the jail will not be penalized from them, if necessary, they will sell the different parts of their body but they will give money.",pos,0,25.75616967,90.98826019
5,"is it a new thing...?
After that the bank will be bankrupt, the government will introduce new VAT system to save the banking industry. And the people of the VAT will drag the burden of the VAT. The VAT system will be able to borrow thousands of crores of taka for the VAT system, bank will be bankrupt again. The government will come forward to save the bank
Is it any more ...?
This is a rich process of the financial system of Bangladesh and the poor people of the poor have a rolling process.",neg,1,22.42563424,91.21966907
5,"A cow farmer wanted to pay 50 thousand taka for loan. I did not get the loan and I did not get the conditions provided in the agricultural bank. But there is no problem going to be worth thousands of crores of money. However, if the money given to the unemployed, they would have been self-sufficient and could contribute to the country's economy. How much oil will oil oil?",neg,1,23.65901218,90.47011395
5,"My personal impression is that there is a blame for the people here too. If the people of Bangladesh are living in the streets and people living in the streets of the country, then the name of their father will end in the thought of something in the world around the world. Who is alive, who is dead, there is no news of anyone ... People have become violent now .... Now all of the money ... Money can destroy the human race one day in this way ... and not only in Bangladesh but also in the whole world of business situation .... In this case, who is a bank 5 How is he paying billions of dollars ... !!!! Gaza has eaten. !!! What is the purpose of the Prothom-alo that is not written ... !!!! According to the work, the amount of money will be collected ... .. If there are big projects which are good for the country and the nation, if the 5 thousand to 500 thousand crore problem then what is the problem ... !!!! But we can understand what will be 5 billion crores in the unfriendly country ... People are not so stupid ... ????????",neg,1,22.72403785,89.86956068
5,"When all the government banks, stock markets, many private banks are empty, no one talks about it. One person has improved with 5000 crore rupees, one family unemployment has been eliminated. I do not think there is any place to speak after so much. Joy Bangla. The victory of Bengal",neg,1,25.0953206,91.57408823
5,100% of science students should be brought to the board. Students of science should be appointed because non-skilled banks are running the bank. The bank will have to give it to the Ministry of ICT or the Honorable Minister of Finance to be Finance Minister.,neg,1,22.11382224,89.84823634
5,"There is no one to say, no one to see .. Before the pond may be stolen Now the sea is stolen. Those who manage the debt, they will get 5/10 million. Where's the problem? The people are not I'll repay myself. If you increase the price, then the money will be raised in a few days. We'll chill out once or twice and then it will be all right. A new issue will be created. We'll be after that.",neg,1,25.4475551,91.47995584
5,"No matter how many comments we make, they will not be of any help. They will do their work. It will take no taka 5 thousand crores loan but there is no problem, but we, you, the general people, if we go to 5/10 thousand loan then the policy comes out. They do not need them, as the general public takes. So what is the profit by commenting, so little money will not be a problem.",neg,1,24.51274054,90.00270508
5,"Someone who wanted independence of independence, who has more freedom fighters, women, disabled and minority quota, it is lawful. And one million people in such a country? It does not matter, the country is covered in the cover of the development.",neg,1,24.68042282,90.85343869
5,"In the country, the amount of defaulter loan is increasing day by day, giving it a loan of over Rs 5000, 000000, encourages it to increase the amount of defaulter debt. Such a decision can never be accepted in every bank where there is a liquidity crisis. Now if Abul Maal thinks that there is nothing worth 5,000 billion, then the matter is different. Do not forget that Abul Maal's Servant ...",pos,1,22.69238948,89.41513464
5,"Bangladesh is such a strange country! It is also possible to give birth to a child in every country, even if it has the power, the law and the administration of Bangladesh work in the party. In the country where the paharis do not work to protect the country, the team works, it is possible all over the country.",pos,1,22.88771229,90.89447762
5,"When this Barakat is infringing the Islamic Bank, I suspect he is involved in any major illegal activity.
Because he did not hear the bad name of Hallmark or Basic Bank in his face
5000 crores of money is nothing but a loan of sixteen",neg,1,25.58976982,90.1649962
5,"I feel very brave. From my childhood, I also dreamed that I would be a major debtor. So if this was a little talked with a person, then I could go a little bit on the way to fulfill my dream of consulting his advice.",pos,1,24.67260502,90.79048568
5,"When all the government banks, stock markets, many private banks are empty, no one talks about it. One person has improved with 5000 crore rupees, one family unemployment has been eliminated. I do not think there is any place to speak after so much. Joy Bangla. The victory of Bengal",neg,1,24.03185485,91.38397353
5,"I do not understand that you do not want to be in the business of peace! The businessmen do not have any taka 5 billion taka. And that brother is not taking a loan to return. He can get 50-60 thousand crore rupees. How much money is smuggled, how much money should be secured to the brother?",neg,1,22.16057546,91.00717788
5,"Amy (24000) earns twenty-four thousand rupees,
I pay 3 lakh taka for the loan, how much does the bank do to me? Such as
1. Two GERMAN + ID Cards
2. Salary certificate
3. ID card
4. birth certificate
5. Bidute bill paper
6. Office ID Cards
7. Bank estimate +++
After giving all things, I am being sent to you, my loan is not passed because I want to tell you,
Those guerrators are not home in Dhaka?
I could give back the money so maybe ???
I should give 50 thousand rupees to that person because I will not take it for refunding money ... ??????",neg,1,25.19406347,91.65660068
5,"It is understood that our resources are unequal distributors! One gets 5,000 crores of rupees, the remaining 99 people will be in the quota ... all the people of development will be in the same class, balanced distribution of wealth.",pos,0,25.09944673,90.87085819
5,"Let's see who will win .. Haha ???? for # indebted love ???? For # Janata Bank, angry for ???? if u hate this topic : 3",pos,0,24.99560243,90.79883429
5,"They have trouble taking money back with debt,
More than giving a lot of hearing to many people, who gave one, now they have no tension,
Because of the difficulty of refunding money,
And they do not want to go in trouble,",neg,1,23.30208793,91.34391396
5,"5000 crores !! And nothing else! We will not give him a loan to the new entrepreneurs, who give robbery to the bank! Brother is the same principle of the maul sahib. There is no profit. We used to give oil to oil. But it is sad. 5000 crores At least 10000 new entrepreneurs could be created.",neg,1,24.14079764,91.97732668
5,"Ruling party member or business man taking advantage from the executive body of banks,because governing body members are selected by them.. Simple given taken matter",pos,0,23.75223671,90.03499259
5,Government should be taken drumstick punishment against this kind of job otherwise our economy will face miserable situation.,neg,1,22.24571553,89.6147481
5,daowa jaba 5000 koti taka to kesui na ........ jakana 400 koti takai naton bank ar unomodon naowa jai sakana kevaba 5000 koti taka rin dai? ami bangladesh ar nagorik amaka 1 lak takar jonno koto formality maintain korta hoi rrrr sakana 5000 hajar koti. Ajob amar sonar bangla,neg,1,25.02672551,91.77672575
5,What is the prothom of his illness? ha ??? digital Bangladesh has ekhu digital digital dewa hocche. only digital bektirai ei typer rin pay! called ki apnader yesterday ?? naki jonogoner sathe mos kore kore ??,neg,1,24.66084813,90.65698409
5,Montri Shahjahan khan definitely involved. Noyle kono bhabe eto taka pai na . Single borrower. No doubt.,neg,1,22.77231167,89.97824404
5,"We got to sweat sweat to earn two lakh taka by taking a monthly salary of 25,000 rupees. Even after NID, birth certificates, service certificates, granars, land records, bank state ments, blank checks have come back after being disappointed! And he is sitting alone with so much money! It seems we should be rewarded as Ultra Legend!",neg,1,22.02323068,89.42349431
5,"Countries of all possibilities!
Graduates are walking in the street without eating unemployed, while the other is the national resources! Big strange country! When the liberation from liberation!",pos,0,23.39911733,89.11482098
5,"It is said during the Awami League that the amount of money equivalent to a budget has been made, but it will be said less. Everything is going on in mutual waste policy. If you can not afford to be in power or in power, you will have to quit. Honesty is a VEC term, booky word There is no need to trust it. So that can loot such as. If the leaders do not give the workers without looting, they will not be in power. Whether it is Awami League or BNP.",neg,1,25.83501123,90.98516461
5,It is undoubtedly the bank's officials have been trying to steal the pond!,neg,1,24.95698986,90.86470184
5,This little money will not go away due to lack of money. I want to increase the amount of credit. And it is better if it is an off-take loan.,neg,1,23.51632803,91.84748764
5,"Brother, how do you see? The eyes are blinded to see these things. Forgive me more Reciprocity",neg,1,23.64160516,91.57705442
5,They will not be able to pay all the banks ?? The market of the competition is called. I will take loan from other banks like this. That is why I can be the fingerprints.,pos,1,24.36624174,91.3345559
5,"This money does not have a mother's mother ????
After five years, the person will be released by claiming bankruptcy!",neg,1,23.38764537,90.91647671
5,"Bismamillah Group's debt is about the same amount and almost the same amount, and more so much of the darvesh sab.",neg,1,25.43917465,89.18567709
5,"Seeing the matter as very positive. You can not hurt the consciousness for this little money. Our senses are much more expensive than that of millions of rupees. If you stand up, understand.",neg,0,25.09004516,91.61092226
5,Do not worry about whether people will be able to repay their legal liability of 5 rupees. But the public money is not worth 5 billion taka. There was no loan to get back here.,pos,1,24.86880845,89.48562243
5,"Its lion will be stolen, and the janitor will declare himself bankrupt !!!",neg,1,24.53010861,90.76550144
5,"Very normal Bangladesh has the potential to build potential and records. ""5000 crores"" ""It is possible to lend money to a single person,"" ""56% reserved quota"" """" ""In all government jobs, this world record of quota is possible in Bangladesh, then millions of the country's most circulated daily Application limit for ""35-year employment"" ""Monumental:"" For two weeks: :::: It also records. It is understood that all this is possible in this country, the journalists of this country have created record. And finally I say ""BNP may have a hand in the party, should be investigated""",pos,0,23.17708876,90.64582561
5,"Without seeing, the owner of the country has to do so. The Mallik is sitting sitting and seeing all the work of his work in Lutania. This is realistic.",neg,1,23.85994433,89.63923836
5,"How did people see the benefits of knowing if the government had won the public vote, then the opinion of the public would have been acceptable",neg,1,23.95260083,91.02206872
5,"My earnest request to the debtor, the bank, with a tolerable level of 5000 crore rupees, would give me such a loan",pos,1,24.41361396,90.85901732
5,Will the bridge build 5000 million by the bridge? Only 10-12 billion rupees will be my life set.,neg,1,22.4653456,89.92367228
5,"In no way see, because if you see the anti-state and anti-government work, which is a direct punishable crime under the Digital Security Act (2018). D: The banks can pay the bank's money and the amount of money is less than that.",neg,1,22.41181198,89.65495819
5,"First of all, it should be kept in mind that it is Bangladesh and this country has become the country of single people, we do not have anymore.",neg,1,23.01393139,89.35459506
5,Please wait for a 5k crore tk ... Sudhu can disturb koiren and..parle be 2k crore tk den ...,neg,1,23.07777338,89.38662823
5,"The country is full of irregularities! Who is loading in place! Since the independence of the bank so much irregularity never before! Where the country's money is not punished without stolen money, there is nothing in this incident !!
Everyone's politics of power, country development is a capital! We are just the ordinary people in the previous place! Only political leaders have been changed!",neg,1,24.38571092,89.2426872
5,Khaleda Zia is going to be nude to the case of only 2 crore taka. And others are playing dolls with tens of thousands of taka !! What power is !!!,neg,1,24.53677787,89.87294262
5,Harilut .. A person of a bank of the state (Janata Bank) alone will have a loan of 5 thousand crore taka,neg,1,23.07940704,89.04752691
5,"Looted The burden of which will be to the people of the country. And this money was not taken alone. There is a lot of depression. Like the joke, the country wasted.",neg,1,25.16436492,90.1332182
5,"How I see what will happen! How do people see what they are thinking, what do you gain by thinking?",neg,1,25.27230039,90.14001488
5,"I do not see anything like that, but it can also be seen that the basic bank will be destroyed like this",neg,1,24.58672174,90.19324372
5,Did not know what gave? Who will divide it from here to another The government is busy to loot the bank. The applicant has been used only.,neg,1,25.99886229,90.98812076
5,"Looking very well !!! Dr. Abul Barakatra is the enemy of the country. But you have promoted them, oil is ....",pos,0,24.89226821,89.02255166
5,"It is worth noting that the amount of 5000 crores of rupees is nothing, in terms of the finance minister,: -D: -D",pos,1,24.7529653,90.92647177
5,"If we can not afford to pay, then there is the general public. Now the price of rice will be 100 and drink 500",pos,0,24.46617988,89.51025255
5,"It has been given in the spirit of liberation war.
Here I do not see anything wrong.",neg,1,25.99899789,90.87168157
5,"It has been said so long that there is no poor in the country, and now trying to prove that the country is not poor!
Pro-travel initiative! Thank you, who is the Banking Sector :-D",neg,1,25.38846222,89.99534118
5,"anondo sohokare deksi ...
now it's been a long time ago",neg,1,22.27215457,91.13010926
5,scam in all direction.. with political influence,neg,1,22.83508562,89.86050214
5,"Very good work, we have publicly appreciated Janata Bank.
In this way, they have been arrested by the people of the city.",pos,1,25.57474709,89.14325385
5,Will the bridge build 5000 million by the bridge? So my life is set to be 10-12 crore taka.,neg,1,25.11601482,91.77967896
5,"Ask them to ask for permission from them. Otherwise, 32 teeth will drop 32 teeth.",neg,1,22.79315787,89.41278093
5,"After seeing the post, I got blinded by the whole line, I can not see anything! So I am sorry to say that I have not seen the issue in any way.",neg,1,22.87709257,91.07085887
5,"I think what you think comes in! The bank whose power comes, will loot the bank. They can not cut a Hindi hair !!!",neg,1,22.37258489,90.05714111
5,"The bank is a service provider, I do not have to pay income. The service is not to get back. With the tax of the public tax, the banks came forward to give more services, so that the banks of the bigger ones could serve more.",neg,1,24.77050067,90.91546098
5,"You do not have any advantage of how I see it. What is being said about ordinary people's money? One government will come, the country ends with their father-in-law property that thinks they will get plundered",neg,1,24.11608955,90.41497495
